clip_id,npy_path,label,split,video_uid
58,audio_clips/58.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
60,audio_clips/60.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
62,audio_clips/62.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
71,audio_clips/71.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
72,audio_clips/72.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
73,audio_clips/73.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
75,audio_clips/75.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
105,audio_clips/105.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
108,audio_clips/108.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
113,audio_clips/113.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
114,audio_clips/114.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
151,audio_clips/151.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
152,audio_clips/152.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
163,audio_clips/163.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
178,audio_clips/178.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
193,audio_clips/193.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
195,audio_clips/195.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
196,audio_clips/196.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
197,audio_clips/197.npy,1,train,004a1802-c546-4dcc-86ba-bf1080077017
214,audio_clips/214.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
227,audio_clips/227.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
252,audio_clips/252.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
264,audio_clips/264.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
321,audio_clips/321.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
415,audio_clips/415.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
434,audio_clips/434.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
439,audio_clips/439.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
451,audio_clips/451.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
457,audio_clips/457.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
497,audio_clips/497.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
517,audio_clips/517.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
532,audio_clips/532.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
556,audio_clips/556.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
586,audio_clips/586.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
621,audio_clips/621.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
624,audio_clips/624.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
633,audio_clips/633.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
637,audio_clips/637.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
646,audio_clips/646.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
647,audio_clips/647.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
687,audio_clips/687.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
691,audio_clips/691.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
722,audio_clips/722.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
739,audio_clips/739.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
766,audio_clips/766.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
774,audio_clips/774.npy,0,train,004a1802-c546-4dcc-86ba-bf1080077017
867,audio_clips/867.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
870,audio_clips/870.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
882,audio_clips/882.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
919,audio_clips/919.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
943,audio_clips/943.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
998,audio_clips/998.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1004,audio_clips/1004.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1060,audio_clips/1060.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1105,audio_clips/1105.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1133,audio_clips/1133.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1170,audio_clips/1170.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1198,audio_clips/1198.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1201,audio_clips/1201.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1214,audio_clips/1214.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1218,audio_clips/1218.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1219,audio_clips/1219.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1230,audio_clips/1230.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1236,audio_clips/1236.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1245,audio_clips/1245.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1309,audio_clips/1309.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1331,audio_clips/1331.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1334,audio_clips/1334.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1348,audio_clips/1348.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1364,audio_clips/1364.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1400,audio_clips/1400.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1406,audio_clips/1406.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1410,audio_clips/1410.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1425,audio_clips/1425.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1442,audio_clips/1442.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1482,audio_clips/1482.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1510,audio_clips/1510.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1535,audio_clips/1535.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1556,audio_clips/1556.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1617,audio_clips/1617.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1651,audio_clips/1651.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1678,audio_clips/1678.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1703,audio_clips/1703.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1715,audio_clips/1715.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1725,audio_clips/1725.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1756,audio_clips/1756.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1786,audio_clips/1786.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1790,audio_clips/1790.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1794,audio_clips/1794.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1814,audio_clips/1814.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1840,audio_clips/1840.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1887,audio_clips/1887.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1905,audio_clips/1905.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1992,audio_clips/1992.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
1996,audio_clips/1996.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2003,audio_clips/2003.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2024,audio_clips/2024.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2030,audio_clips/2030.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2038,audio_clips/2038.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2054,audio_clips/2054.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2093,audio_clips/2093.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2100,audio_clips/2100.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2113,audio_clips/2113.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2160,audio_clips/2160.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2196,audio_clips/2196.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2358,audio_clips/2358.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2470,audio_clips/2470.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2482,audio_clips/2482.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2492,audio_clips/2492.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2537,audio_clips/2537.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2542,audio_clips/2542.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2576,audio_clips/2576.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2591,audio_clips/2591.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2614,audio_clips/2614.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2628,audio_clips/2628.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2643,audio_clips/2643.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2659,audio_clips/2659.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2723,audio_clips/2723.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2795,audio_clips/2795.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2802,audio_clips/2802.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2880,audio_clips/2880.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2894,audio_clips/2894.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2905,audio_clips/2905.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2907,audio_clips/2907.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2943,audio_clips/2943.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2957,audio_clips/2957.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2967,audio_clips/2967.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2974,audio_clips/2974.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
2995,audio_clips/2995.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3071,audio_clips/3071.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3203,audio_clips/3203.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3223,audio_clips/3223.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3240,audio_clips/3240.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3277,audio_clips/3277.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3280,audio_clips/3280.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3299,audio_clips/3299.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3301,audio_clips/3301.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3341,audio_clips/3341.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3343,audio_clips/3343.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3358,audio_clips/3358.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3360,audio_clips/3360.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3363,audio_clips/3363.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3375,audio_clips/3375.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3402,audio_clips/3402.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3414,audio_clips/3414.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3442,audio_clips/3442.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3447,audio_clips/3447.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3451,audio_clips/3451.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3458,audio_clips/3458.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3465,audio_clips/3465.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3502,audio_clips/3502.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3518,audio_clips/3518.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3554,audio_clips/3554.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3571,audio_clips/3571.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3576,audio_clips/3576.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3619,audio_clips/3619.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3632,audio_clips/3632.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3664,audio_clips/3664.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3680,audio_clips/3680.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3695,audio_clips/3695.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3714,audio_clips/3714.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3750,audio_clips/3750.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3757,audio_clips/3757.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3854,audio_clips/3854.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3862,audio_clips/3862.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3875,audio_clips/3875.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3926,audio_clips/3926.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3945,audio_clips/3945.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3961,audio_clips/3961.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3982,audio_clips/3982.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
3993,audio_clips/3993.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4006,audio_clips/4006.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4015,audio_clips/4015.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4059,audio_clips/4059.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4093,audio_clips/4093.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4102,audio_clips/4102.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4103,audio_clips/4103.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4166,audio_clips/4166.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4197,audio_clips/4197.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4201,audio_clips/4201.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4202,audio_clips/4202.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4227,audio_clips/4227.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4257,audio_clips/4257.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4266,audio_clips/4266.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4284,audio_clips/4284.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4292,audio_clips/4292.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4325,audio_clips/4325.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4337,audio_clips/4337.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4350,audio_clips/4350.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4372,audio_clips/4372.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4386,audio_clips/4386.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4394,audio_clips/4394.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4435,audio_clips/4435.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4558,audio_clips/4558.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4591,audio_clips/4591.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4592,audio_clips/4592.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4623,audio_clips/4623.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4648,audio_clips/4648.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4649,audio_clips/4649.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4683,audio_clips/4683.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4687,audio_clips/4687.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4708,audio_clips/4708.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4716,audio_clips/4716.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4717,audio_clips/4717.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4718,audio_clips/4718.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4720,audio_clips/4720.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4721,audio_clips/4721.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4722,audio_clips/4722.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4723,audio_clips/4723.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4724,audio_clips/4724.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4725,audio_clips/4725.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4726,audio_clips/4726.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4727,audio_clips/4727.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4728,audio_clips/4728.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4729,audio_clips/4729.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4730,audio_clips/4730.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4733,audio_clips/4733.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4734,audio_clips/4734.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4750,audio_clips/4750.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4752,audio_clips/4752.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4753,audio_clips/4753.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4754,audio_clips/4754.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4755,audio_clips/4755.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4756,audio_clips/4756.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4757,audio_clips/4757.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4758,audio_clips/4758.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4760,audio_clips/4760.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4766,audio_clips/4766.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4773,audio_clips/4773.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4793,audio_clips/4793.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4802,audio_clips/4802.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4805,audio_clips/4805.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4851,audio_clips/4851.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4887,audio_clips/4887.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4919,audio_clips/4919.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4923,audio_clips/4923.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4940,audio_clips/4940.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4944,audio_clips/4944.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4958,audio_clips/4958.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
4968,audio_clips/4968.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5001,audio_clips/5001.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5017,audio_clips/5017.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5042,audio_clips/5042.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5044,audio_clips/5044.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5066,audio_clips/5066.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5070,audio_clips/5070.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5071,audio_clips/5071.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5073,audio_clips/5073.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5074,audio_clips/5074.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5075,audio_clips/5075.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5076,audio_clips/5076.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5077,audio_clips/5077.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5079,audio_clips/5079.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5080,audio_clips/5080.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5081,audio_clips/5081.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5082,audio_clips/5082.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5083,audio_clips/5083.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5084,audio_clips/5084.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5085,audio_clips/5085.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5087,audio_clips/5087.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5088,audio_clips/5088.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5089,audio_clips/5089.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5090,audio_clips/5090.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5091,audio_clips/5091.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5092,audio_clips/5092.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5094,audio_clips/5094.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5095,audio_clips/5095.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5097,audio_clips/5097.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5098,audio_clips/5098.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5099,audio_clips/5099.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5100,audio_clips/5100.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5101,audio_clips/5101.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5102,audio_clips/5102.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5103,audio_clips/5103.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5104,audio_clips/5104.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5106,audio_clips/5106.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5110,audio_clips/5110.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5139,audio_clips/5139.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5143,audio_clips/5143.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5179,audio_clips/5179.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5184,audio_clips/5184.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5191,audio_clips/5191.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5301,audio_clips/5301.npy,0,train,035eb249-9923-41ec-9f59-3b131c12bb1f
5304,audio_clips/5304.npy,1,train,035eb249-9923-41ec-9f59-3b131c12bb1f
